category,nattacks,nkilled,nkilledter,nwounded,nwoundedter,subcategory,subtype,type
Country,9.0,0.0,0.0,3.0,0.0,Chile,Food or Water Supply,Target Type
Country,41.0,2.0,0.0,4.0,0.0,Chile,Government (Diplomatic),Target Type
Country,247.0,28.0,0.0,114.0,1.0,Chile,Government (General),Target Type
Country,80.0,6.0,0.0,13.0,0.0,Chile,Journalists & Media,Target Type
Country,2.0,0.0,0.0,0.0,0.0,Chile,Maritime,Target Type
Country,65.0,13.0,0.0,36.0,0.0,Chile,Military,Target Type
Country,4.0,0.0,0.0,0.0,0.0,Chile,NGO,Target Type
Country,221.0,111.0,2.0,207.0,3.0,Chile,Police,Target Type
Country,215.0,14.0,2.0,110.0,1.0,Chile,Private Citizens & Property,Target Type
Country,136.0,3.0,0.0,14.0,0.0,Chile,Religious Figures/Institutions,Target Type
Country,19.0,0.0,0.0,1.0,0.0,Chile,Telecommunication,Target Type
Country,2.0,0.0,0.0,0.0,0.0,Chile,Tourists,Target Type
Country,240.0,11.0,0.0,58.0,1.0,Chile,Transportation,Target Type
Country,445.0,7.0,2.0,25.0,0.0,Chile,Utilities,Target Type
Country,17.0,0.0,0.0,3.0,0.0,Chile,Violent Political Party,Target Type
Country,13.0,0.0,0.0,15.0,0.0,China,Airports & Aircraft,Target Type
Country,32.0,151.0,25.0,355.0,3.0,China,Business,Target Type
Country,3.0,0.0,0.0,159.0,0.0,China,Educational Institution,Target Type
Country,3.0,1.0,0.0,0.0,0.0,China,Government (Diplomatic),Target Type
Country,18.0,87.0,34.0,31.0,1.0,China,Government (General),Target Type
Country,2.0,0.0,0.0,1.0,0.0,China,Journalists & Media,Target Type
Country,2.0,12.0,7.0,4.0,0.0,China,Military,Target Type
Country,40.0,180.0,92.0,123.0,0.0,China,Police,Target Type
Country,41.0,378.0,72.0,561.0,0.0,China,Private Citizens & Property,Target Type
Country,1.0,1.0,0.0,0.0,0.0,China,Religious Figures/Institutions,Target Type
Country,2.0,3.0,1.0,0.0,0.0,China,Tourists,Target Type
Country,79.0,175.0,9.0,655.0,1.0,China,Transportation,Target Type
Country,1.0,0.0,0.0,0.0,0.0,China,Utilities,Target Type
Country,65.0,116.0,0.0,55.0,0.0,Colombia,Airports & Aircraft,Target Type
Country,1264.0,918.0,56.0,1719.0,4.0,Colombia,Business,Target Type
Country,109.0,31.0,1.0,98.0,0.0,Colombia,Educational Institution,Target Type
Country,15.0,3.0,0.0,0.0,0.0,Colombia,Food or Water Supply,Target Type
Country,81.0,33.0,3.0,32.0,1.0,Colombia,Government (Diplomatic),Target Type
Country,1071.0,1059.0,48.0,891.0,0.0,Colombia,Government (General),Target Type
Country,182.0,61.0,0.0,138.0,3.0,Colombia,Journalists & Media,Target Type
Country,9.0,17.0,0.0,17.0,0.0,Colombia,Maritime,Target Type
Country,862.0,3606.0,153.0,1248.0,10.0,Colombia,Military,Target Type
Country,22.0,11.0,0.0,22.0,0.0,Colombia,NGO,Target Type
Country,1058.0,2079.0,57.0,2732.0,9.0,Colombia,Police,Target Type
Country,1402.0,4356.0,120.0,2248.0,8.0,Colombia,Private Citizens & Property,Target Type
Country,105.0,176.0,0.0,119.0,0.0,Colombia,Religious Figures/Institutions,Target Type
Country,51.0,8.0,1.0,34.0,0.0,Colombia,Telecommunication,Target Type
Country,36.0,96.0,11.0,25.0,0.0,Colombia,Terrorists/Non-State Militia,Target Type
Country,16.0,20.0,0.0,22.0,0.0,Colombia,Tourists,Target Type
Country,445.0,270.0,3.0,290.0,5.0,Colombia,Transportation,Target Type
Country,654.0,145.0,19.0,164.0,2.0,Colombia,Utilities,Target Type
Country,2.0,1.0,0.0,5.0,0.0,Colombia,Violent Political Party,Target Type
Country,4.0,0.0,0.0,2.0,0.0,Comoros,Government (General),Target Type
Country,1.0,1.0,0.0,0.0,0.0,Comoros,Police,Target Type
Country,5.0,0.0,0.0,3.0,0.0,Costa Rica,Airports & Aircraft,Target Type
Country,9.0,7.0,4.0,11.0,1.0,Costa Rica,Business,Target Type
Country,2.0,0.0,0.0,0.0,0.0,Costa Rica,Educational Institution,Target Type
Country,17.0,0.0,0.0,3.0,0.0,Costa Rica,Government (Diplomatic),Target Type
Country,11.0,1.0,0.0,7.0,0.0,Costa Rica,Government (General),Target Type
Country,8.0,1.0,0.0,1.0,1.0,Costa Rica,Journalists & Media,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Costa Rica,Maritime,Target Type
Country,3.0,3.0,0.0,4.0,0.0,Costa Rica,Military,Target Type
Country,4.0,4.0,0.0,1.0,0.0,Costa Rica,Police,Target Type
Country,2.0,0.0,0.0,6.0,0.0,Costa Rica,Private Citizens & Property,Target Type
Country,1.0,0.0,0.0,2.0,0.0,Costa Rica,Terrorists/Non-State Militia,Target Type
Country,1.0,1.0,0.0,0.0,0.0,Costa Rica,Tourists,Target Type
Country,2.0,0.0,0.0,0.0,0.0,Costa Rica,Utilities,Target Type
Country,5.0,1.0,0.0,4.0,0.0,Croatia,Business,Target Type
Country,2.0,41.0,0.0,0.0,0.0,Croatia,Educational Institution,Target Type
Country,6.0,1.0,0.0,6.0,0.0,Croatia,Government (Diplomatic),Target Type
Country,4.0,2.0,0.0,13.0,0.0,Croatia,Government (General),Target Type
Country,4.0,1.0,0.0,4.0,0.0,Croatia,Military,Target Type
Country,14.0,199.0,0.0,33.0,0.0,Croatia,Police,Target Type
Country,12.0,3.0,0.0,12.0,0.0,Croatia,Private Citizens & Property,Target Type
Country,6.0,0.0,0.0,0.0,0.0,Croatia,Religious Figures/Institutions,Target Type
Country,3.0,0.0,0.0,1.0,1.0,Croatia,Transportation,Target Type
Country,4.0,1.0,0.0,0.0,0.0,Cuba,Airports & Aircraft,Target Type
Country,13.0,2.0,0.0,6.0,0.0,Cuba,Business,Target Type
Country,3.0,0.0,0.0,0.0,0.0,Cuba,Government (Diplomatic),Target Type
Country,6.0,2.0,0.0,2.0,0.0,Cuba,Maritime,Target Type
Country,1.0,3.0,0.0,1.0,0.0,Cuba,Police,Target Type
Country,1.0,0.0,0.0,1.0,0.0,Cuba,Private Citizens & Property,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Cuba,Transportation,Target Type
Country,11.0,5.0,4.0,4.0,0.0,Cyprus,Airports & Aircraft,Target Type
Country,23.0,2.0,0.0,5.0,0.0,Cyprus,Business,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Cyprus,Educational Institution,Target Type
Country,11.0,4.0,0.0,16.0,0.0,Cyprus,Government (Diplomatic),Target Type
Country,19.0,1.0,0.0,3.0,0.0,Cyprus,Government (General),Target Type
Country,9.0,18.0,0.0,2.0,0.0,Cyprus,Journalists & Media,Target Type
Country,1.0,1.0,0.0,0.0,0.0,Cyprus,Maritime,Target Type
Country,8.0,4.0,3.0,4.0,0.0,Cyprus,Military,Target Type
Country,9.0,2.0,0.0,2.0,0.0,Cyprus,Police,Target Type
Country,22.0,2.0,0.0,3.0,0.0,Cyprus,Private Citizens & Property,Target Type
Country,4.0,0.0,0.0,0.0,0.0,Cyprus,Religious Figures/Institutions,Target Type
Country,6.0,6.0,0.0,0.0,0.0,Cyprus,Terrorists/Non-State Militia,Target Type
Country,7.0,3.0,0.0,8.0,0.0,Czech Republic,Business,Target Type
Country,7.0,0.0,0.0,0.0,0.0,Czech Republic,Government (General),Target Type
Country,4.0,0.0,0.0,0.0,0.0,Czech Republic,Police,Target Type
Country,6.0,2.0,0.0,20.0,0.0,Czech Republic,Private Citizens & Property,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Czech Republic,Religious Figures/Institutions,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Czech Republic,Transportation,Target Type
Country,2.0,0.0,0.0,0.0,0.0,Czechoslovakia,Airports & Aircraft,Target Type
Country,1.0,0.0,0.0,1.0,0.0,Czechoslovakia,Government (Diplomatic),Target Type
Country,2.0,0.0,0.0,1.0,0.0,Czechoslovakia,Government (General),Target Type
Country,3.0,1.0,0.0,21.0,0.0,Czechoslovakia,Private Citizens & Property,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Czechoslovakia,Transportation,Target Type
Country,8.0,32.0,21.0,11.0,3.0,Democratic Republic of the Congo,Airports & Aircraft,Target Type
Country,6.0,77.0,13.0,50.0,0.0,Democratic Republic of the Congo,Business,Target Type
Country,1.0,0.0,0.0,5.0,0.0,Democratic Republic of the Congo,Educational Institution,Target Type
Country,29.0,43.0,18.0,67.0,0.0,Democratic Republic of the Congo,Government (Diplomatic),Target Type
Country,18.0,49.0,7.0,8.0,1.0,Democratic Republic of the Congo,Government (General),Target Type
Country,11.0,12.0,8.0,2.0,0.0,Democratic Republic of the Congo,Journalists & Media,Target Type
Country,71.0,497.0,259.0,198.0,30.0,Democratic Republic of the Congo,Military,Target Type
Country,11.0,10.0,0.0,7.0,0.0,Democratic Republic of the Congo,NGO,Target Type
Country,5.0,21.0,0.0,27.0,0.0,Democratic Republic of the Congo,Other,Target Type
Country,17.0,28.0,20.0,15.0,2.0,Democratic Republic of the Congo,Police,Target Type
Country,257.0,1558.0,41.0,539.0,0.0,Democratic Republic of the Congo,Private Citizens & Property,Target Type
Country,8.0,439.0,0.0,18.0,0.0,Democratic Republic of the Congo,Religious Figures/Institutions,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Democratic Republic of the Congo,Tourists,Target Type
Country,4.0,29.0,0.0,35.0,0.0,Democratic Republic of the Congo,Transportation,Target Type
Country,10.0,1.0,0.0,10.0,0.0,Denmark,Airports & Aircraft,Target Type
Country,9.0,0.0,0.0,0.0,0.0,Denmark,Business,Target Type
Country,6.0,0.0,0.0,1.0,0.0,Denmark,Government (Diplomatic),Target Type
Country,2.0,1.0,0.0,0.0,0.0,Denmark,Government (General),Target Type
Country,1.0,0.0,0.0,1.0,1.0,Denmark,Journalists & Media,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Denmark,Maritime,Target Type
Country,4.0,1.0,0.0,5.0,0.0,Denmark,Private Citizens & Property,Target Type
Country,4.0,1.0,0.0,9.0,0.0,Denmark,Religious Figures/Institutions,Target Type
Country,2.0,0.0,0.0,0.0,0.0,Denmark,Transportation,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Djibouti,Airports & Aircraft,Target Type
Country,4.0,11.0,0.0,58.0,0.0,Djibouti,Business,Target Type
Country,1.0,1.0,0.0,1.0,0.0,Djibouti,Educational Institution,Target Type
Country,2.0,0.0,0.0,0.0,0.0,Djibouti,Government (General),Target Type
Country,6.0,184.0,2.0,50.0,0.0,Djibouti,Military,Target Type
Country,2.0,10.0,0.0,26.0,0.0,Djibouti,Police,Target Type
Country,3.0,64.0,0.0,17.0,0.0,Djibouti,Private Citizens & Property,Target Type
Country,1.0,0.0,0.0,7.0,0.0,Djibouti,Transportation,Target Type
Country,2.0,3.0,0.0,10.0,0.0,Dominica,Police,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Dominica,Private Citizens & Property,Target Type
Country,12.0,7.0,0.0,0.0,0.0,Dominican Republic,Business,Target Type
Country,3.0,3.0,0.0,3.0,0.0,Dominican Republic,Educational Institution,Target Type
Country,4.0,0.0,0.0,2.0,0.0,Dominican Republic,Government (Diplomatic),Target Type
Country,19.0,8.0,0.0,26.0,0.0,Dominican Republic,Government (General),Target Type
Country,2.0,0.0,0.0,4.0,0.0,Dominican Republic,Journalists & Media,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Dominican Republic,Military,Target Type
Country,12.0,6.0,0.0,28.0,0.0,Dominican Republic,Police,Target Type
Country,29.0,7.0,3.0,19.0,0.0,Dominican Republic,Private Citizens & Property,Target Type
Country,2.0,0.0,0.0,0.0,0.0,Dominican Republic,Religious Figures/Institutions,Target Type
Country,3.0,0.0,0.0,37.0,0.0,Dominican Republic,Transportation,Target Type
Country,10.0,0.0,0.0,0.0,0.0,East Germany (GDR),Business,Target Type
Country,1.0,0.0,0.0,0.0,0.0,East Germany (GDR),Educational Institution,Target Type
Country,4.0,1.0,0.0,0.0,0.0,East Germany (GDR),Government (Diplomatic),Target Type
Country,5.0,1.0,0.0,1.0,0.0,East Germany (GDR),Government (General),Target Type
Country,3.0,0.0,0.0,33.0,0.0,East Germany (GDR),Military,Target Type
Country,8.0,0.0,0.0,0.0,0.0,East Germany (GDR),Police,Target Type
Country,4.0,0.0,0.0,1.0,0.0,East Germany (GDR),Private Citizens & Property,Target Type
Country,1.0,0.0,0.0,0.0,0.0,East Germany (GDR),Religious Figures/Institutions,Target Type
Country,1.0,0.0,0.0,1.0,0.0,East Germany (GDR),Terrorists/Non-State Militia,Target Type
Country,2.0,0.0,0.0,1.0,0.0,East Timor,Government (Diplomatic),Target Type
Country,3.0,3.0,1.0,1.0,0.0,East Timor,Government (General),Target Type
Country,2.0,4.0,0.0,0.0,0.0,East Timor,Private Citizens & Property,Target Type
Country,1.0,1.0,0.0,5.0,0.0,East Timor,Transportation,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Ecuador,Airports & Aircraft,Target Type
Country,28.0,8.0,0.0,16.0,0.0,Ecuador,Business,Target Type
Country,5.0,0.0,0.0,9.0,0.0,Ecuador,Educational Institution,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Ecuador,Food or Water Supply,Target Type
Country,26.0,3.0,0.0,4.0,0.0,Ecuador,Government (Diplomatic),Target Type
Country,63.0,9.0,0.0,14.0,0.0,Ecuador,Government (General),Target Type
Country,18.0,2.0,0.0,1.0,0.0,Ecuador,Journalists & Media,Target Type
Country,3.0,0.0,0.0,0.0,0.0,Ecuador,Maritime,Target Type
Country,6.0,6.0,0.0,11.0,0.0,Ecuador,Military,Target Type
Country,2.0,0.0,0.0,1.0,0.0,Ecuador,NGO,Target Type
Country,13.0,18.0,0.0,3.0,0.0,Ecuador,Police,Target Type
Country,18.0,1.0,0.0,3.0,1.0,Ecuador,Private Citizens & Property,Target Type
Country,5.0,3.0,0.0,1.0,0.0,Ecuador,Religious Figures/Institutions,Target Type
Country,2.0,0.0,0.0,0.0,0.0,Ecuador,Tourists,Target Type
Country,14.0,1.0,0.0,0.0,0.0,Ecuador,Transportation,Target Type
Country,3.0,0.0,0.0,0.0,0.0,Ecuador,Utilities,Target Type
Country,10.0,227.0,0.0,11.0,0.0,Egypt,Airports & Aircraft,Target Type
Country,114.0,105.0,5.0,275.0,0.0,Egypt,Business,Target Type
Country,26.0,3.0,0.0,13.0,0.0,Egypt,Educational Institution,Target Type
Country,3.0,0.0,0.0,1.0,0.0,Egypt,Food or Water Supply,Target Type
Country,19.0,3.0,0.0,24.0,0.0,Egypt,Government (Diplomatic),Target Type
Country,89.0,48.0,5.0,117.0,2.0,Egypt,Government (General),Target Type
Country,14.0,4.0,0.0,7.0,0.0,Egypt,Journalists & Media,Target Type
Country,6.0,1.0,0.0,5.0,0.0,Egypt,Maritime,Target Type
Country,335.0,584.0,226.0,695.0,31.0,Egypt,Military,Target Type
Country,1.0,1.0,0.0,0.0,0.0,Egypt,NGO,Target Type
Country,5.0,8.0,0.0,14.0,0.0,Egypt,Other,Target Type
Country,630.0,745.0,70.0,1298.0,7.0,Egypt,Police,Target Type
Country,171.0,253.0,15.0,439.0,2.0,Egypt,Private Citizens & Property,Target Type
Country,50.0,30.0,2.0,78.0,1.0,Egypt,Religious Figures/Institutions,Target Type
Country,9.0,2.0,0.0,5.0,0.0,Egypt,Telecommunication,Target Type
Country,8.0,13.0,0.0,6.0,0.0,Egypt,Terrorists/Non-State Militia,Target Type
Country,23.0,215.0,5.0,287.0,1.0,Egypt,Tourists,Target Type
Country,57.0,22.0,2.0,140.0,0.0,Egypt,Transportation,Target Type
Country,74.0,5.0,5.0,8.0,0.0,Egypt,Utilities,Target Type
Country,2.0,1.0,0.0,0.0,0.0,Egypt,Violent Political Party,Target Type
Country,10.0,2.0,0.0,6.0,0.0,El Salvador,Airports & Aircraft,Target Type
Country,552.0,319.0,13.0,160.0,3.0,El Salvador,Business,Target Type
Country,62.0,43.0,0.0,11.0,0.0,El Salvador,Educational Institution,Target Type
Country,11.0,0.0,0.0,0.0,0.0,El Salvador,Food or Water Supply,Target Type
Country,64.0,16.0,0.0,13.0,1.0,El Salvador,Government (Diplomatic),Target Type
Country,414.0,225.0,4.0,150.0,1.0,El Salvador,Government (General),Target Type
Country,126.0,15.0,0.0,9.0,0.0,El Salvador,Journalists & Media,Target Type
Country,1420.0,7307.0,20.0,3070.0,0.0,El Salvador,Military,Target Type
Country,11.0,6.0,0.0,5.0,0.0,El Salvador,NGO,Target Type
Country,1.0,2.0,0.0,0.0,0.0,El Salvador,Other,Target Type
Country,230.0,540.0,9.0,316.0,5.0,El Salvador,Police,Target Type
Country,580.0,1829.0,3.0,474.0,0.0,El Salvador,Private Citizens & Property,Target Type
Country,28.0,44.0,0.0,16.0,0.0,El Salvador,Religious Figures/Institutions,Target Type
Country,116.0,49.0,0.0,28.0,0.0,El Salvador,Telecommunication,Target Type
Country,13.0,26.0,0.0,15.0,0.0,El Salvador,Terrorists/Non-State Militia,Target Type
Country,245.0,403.0,6.0,210.0,0.0,El Salvador,Transportation,Target Type
Country,824.0,136.0,6.0,101.0,0.0,El Salvador,Utilities,Target Type
Country,10.0,14.0,0.0,2.0,0.0,El Salvador,Violent Political Party,Target Type
Country,1.0,1.0,0.0,3.0,0.0,Equatorial Guinea,Government (General),Target Type
Country,1.0,2.0,0.0,8.0,0.0,Eritrea,Business,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Eritrea,Government (General),Target Type
Country,1.0,17.0,0.0,20.0,0.0,Eritrea,Military,Target Type
Country,1.0,6.0,0.0,0.0,0.0,Eritrea,Private Citizens & Property,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Eritrea,Tourists,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Estonia,Business,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Estonia,Educational Institution,Target Type
Country,2.0,1.0,1.0,0.0,0.0,Estonia,Government (General),Target Type
Country,2.0,1.0,0.0,0.0,0.0,Estonia,Journalists & Media,Target Type
Country,2.0,0.0,0.0,1.0,0.0,Estonia,Military,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Estonia,Other,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Estonia,Private Citizens & Property,Target Type
Country,2.0,1.0,0.0,10.0,0.0,Estonia,Transportation,Target Type
Country,11.0,126.0,3.0,0.0,0.0,Ethiopia,Airports & Aircraft,Target Type
Country,30.0,74.0,0.0,306.0,0.0,Ethiopia,Business,Target Type
Country,4.0,2.0,0.0,19.0,0.0,Ethiopia,Educational Institution,Target Type
Country,14.0,32.0,0.0,1.0,0.0,Ethiopia,Government (Diplomatic),Target Type
Country,8.0,8.0,0.0,2.0,0.0,Ethiopia,Government (General),Target Type
Country,1.0,1.0,0.0,0.0,0.0,Ethiopia,Journalists & Media,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Ethiopia,Maritime,Target Type
Country,12.0,180.0,2.0,27.0,0.0,Ethiopia,Military,Target Type
Country,4.0,3.0,0.0,3.0,0.0,Ethiopia,NGO,Target Type
Country,5.0,9.0,0.0,6.0,0.0,Ethiopia,Police,Target Type
Country,15.0,302.0,2.0,332.0,0.0,Ethiopia,Private Citizens & Property,Target Type
Country,3.0,18.0,0.0,17.0,0.0,Ethiopia,Religious Figures/Institutions,Target Type
Country,3.0,7.0,0.0,9.0,0.0,Ethiopia,Tourists,Target Type
Country,11.0,48.0,0.0,37.0,0.0,Ethiopia,Transportation,Target Type
Country,4.0,75.0,0.0,0.0,0.0,Ethiopia,Utilities,Target Type
Country,2.0,300.0,0.0,300.0,0.0,Ethiopia,Violent Political Party,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Falkland Islands,Maritime,Target Type
Country,5.0,0.0,0.0,1.0,0.0,Fiji,Business,Target Type
Country,2.0,1.0,0.0,0.0,0.0,Fiji,Government (General),Target Type
Country,1.0,7.0,5.0,17.0,5.0,Fiji,Military,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Fiji,Private Citizens & Property,Target Type
Country,4.0,0.0,0.0,0.0,0.0,Fiji,Religious Figures/Institutions,Target Type
Country,2.0,0.0,0.0,0.0,0.0,Fiji,Transportation,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Fiji,Utilities,Target Type
Country,1.0,9.0,1.0,0.0,0.0,Finland,Educational Institution,Target Type
Country,1.0,0.0,0.0,1.0,0.0,Finland,Government (Diplomatic),Target Type
Country,2.0,0.0,0.0,0.0,0.0,Finland,Government (General),Target Type
Country,1.0,0.0,0.0,1.0,0.0,Finland,Journalists & Media,Target Type
Country,9.0,0.0,0.0,1.0,0.0,Finland,Other,Target Type
Country,1.0,0.0,0.0,1.0,0.0,Finland,Police,Target Type
Country,62.0,15.0,3.0,106.0,0.0,France,Airports & Aircraft,Target Type
Country,744.0,175.0,10.0,607.0,1.0,France,Business,Target Type
Country,24.0,8.0,0.0,30.0,0.0,France,Educational Institution,Target Type
Country,1.0,0.0,0.0,0.0,0.0,France,Food or Water Supply,Target Type
Country,121.0,25.0,0.0,86.0,2.0,France,Government (Diplomatic),Target Type
Country,522.0,34.0,3.0,117.0,0.0,France,Government (General),Target Type
Country,52.0,14.0,0.0,79.0,0.0,France,Journalists & Media,Target Type
Country,5.0,0.0,0.0,0.0,0.0,France,Maritime,Target Type
Country,51.0,10.0,0.0,20.0,0.0,France,Military,Target Type
Country,10.0,1.0,0.0,0.0,0.0,France,NGO,Target Type
Country,5.0,3.0,0.0,0.0,0.0,France,Other,Target Type
Country,189.0,21.0,1.0,157.0,0.0,France,Police,Target Type
Country,449.0,46.0,6.0,169.0,0.0,France,Private Citizens & Property,Target Type
Country,57.0,8.0,2.0,19.0,0.0,France,Religious Figures/Institutions,Target Type
Country,21.0,0.0,0.0,0.0,0.0,France,Telecommunication,Target Type
Country,36.0,31.0,0.0,11.0,0.0,France,Terrorists/Non-State Militia,Target Type
Country,23.0,1.0,0.0,4.0,0.0,France,Tourists,Target Type
Country,36.0,21.0,0.0,291.0,0.0,France,Transportation,Target Type
Country,23.0,0.0,0.0,0.0,0.0,France,Utilities,Target Type
Country,4.0,4.0,0.0,1.0,0.0,France,Violent Political Party,Target Type
Country,4.0,0.0,0.0,1.0,0.0,French Guiana,Government (General),Target Type
Country,2.0,0.0,0.0,12.0,0.0,French Guiana,Police,Target Type
Country,1.0,1.0,0.0,0.0,0.0,French Guiana,Private Citizens & Property,Target Type
Country,1.0,0.0,0.0,13.0,0.0,French Polynesia,Airports & Aircraft,Target Type
Country,2.0,0.0,0.0,0.0,0.0,French Polynesia,Government (General),Target Type
Country,1.0,2.0,0.0,0.0,0.0,Gabon,Business,Target Type
Country,2.0,4.0,0.0,1.0,0.0,Gabon,Government (General),Target Type
Country,1.0,0.0,0.0,0.0,0.0,Gabon,Journalists & Media,Target Type
Country,2.0,13.0,0.0,0.0,0.0,Gambia,Government (General),Target Type
Country,1.0,0.0,0.0,2.0,0.0,Gambia,Journalists & Media,Target Type
Country,1.0,2.0,0.0,8.0,0.0,Georgia,Airports & Aircraft,Target Type
Country,8.0,4.0,0.0,31.0,0.0,Georgia,Business,Target Type
Country,3.0,0.0,0.0,0.0,0.0,Georgia,Educational Institution,Target Type
Country,17.0,7.0,0.0,3.0,0.0,Georgia,Government (Diplomatic),Target Type
Country,43.0,29.0,0.0,73.0,0.0,Georgia,Government (General),Target Type
Country,5.0,2.0,0.0,0.0,0.0,Georgia,Journalists & Media,Target Type
Country,26.0,74.0,0.0,32.0,0.0,Georgia,Military,Target Type
Country,5.0,0.0,0.0,0.0,0.0,Georgia,NGO,Target Type
Country,35.0,45.0,4.0,76.0,0.0,Georgia,Police,Target Type
Country,31.0,52.0,1.0,117.0,1.0,Georgia,Private Citizens & Property,Target Type
Country,3.0,0.0,0.0,0.0,0.0,Georgia,Telecommunication,Target Type
Country,8.0,26.0,0.0,13.0,0.0,Georgia,Terrorists/Non-State Militia,Target Type
Country,19.0,36.0,0.0,27.0,0.0,Georgia,Transportation,Target Type
Country,6.0,0.0,0.0,0.0,0.0,Georgia,Utilities,Target Type
Country,5.0,0.0,0.0,0.0,0.0,Germany,Airports & Aircraft,Target Type
Country,245.0,9.0,0.0,59.0,0.0,Germany,Business,Target Type
Country,5.0,0.0,0.0,0.0,0.0,Germany,Educational Institution,Target Type
Country,33.0,3.0,3.0,54.0,16.0,Germany,Government (Diplomatic),Target Type
Country,51.0,11.0,0.0,34.0,0.0,Germany,Government (General),Target Type
Country,5.0,0.0,0.0,1.0,0.0,Germany,Journalists & Media,Target Type
Country,5.0,3.0,0.0,3.0,0.0,Germany,Military,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Germany,NGO,Target Type
Country,42.0,5.0,0.0,48.0,0.0,Germany,Other,Target Type
Country,25.0,5.0,1.0,174.0,0.0,Germany,Police,Target Type
